,index,t_bett,t_motor,t_spindle,M8,M121,M127,M7,given2model,date,welle_z,prediction,DRZ2,interpolated_welle_z
3141,3141,22.3,23.91,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:01.344,0.0029980468098074198,0.0029388890266418455,50.182342529296875,0.003256199122204081
3142,3142,22.3,23.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:06.407,0.0029980468098074198,0.0029441530704498293,50.182342529296875,0.0032697860860144315
3143,3143,22.3,23.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:11.459,0.0029980468098074198,0.002954972743988037,50.182342529296875,0.003283373049824782
3144,3144,22.3,23.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:16.465,0.0029980468098074198,0.0029641108512878417,50.182342529296875,0.0032969600136351328
3145,3145,22.3,23.91,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:21.494,0.003310546977445483,0.0029738845825195313,50.182342529296875,0.003310546977445483
3146,3146,22.3,23.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:26.546,0.003310546977445483,0.0030291571617126465,50.35400390625,0.0032934571305910745
3147,3147,22.3,23.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:31.596,0.003310546977445483,0.0030748863220214843,50.35400390625,0.003276367283736666
3148,3148,22.3,23.92,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:36.656,0.003310546977445483,0.0031232688426971436,50.35400390625,0.0032592774368822575
3149,3149,22.3,23.97,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:41.736,0.003310546977445483,0.003178751230239868,50.35400390625,0.0032421875900278487
3150,3150,22.3,23.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:46.802,0.003310546977445483,0.00321699333190918,50.35400390625,0.0032250977431734404
3151,3151,22.3,23.9,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:51.903,0.003310546977445483,0.0032650322914123536,50.35400390625,0.0032080078963190317
3152,3152,22.3,23.92,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:24:56.930,0.003310546977445483,0.003313109874725342,50.35400390625,0.003190918049464623
3153,3153,22.3,23.91,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:01.980,0.003310546977445483,0.0033117146492004394,50.35400390625,0.0031738282026102147
3154,3154,22.3,23.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:07.050,0.003310546977445483,0.003307835102081299,50.35400390625,0.003156738355755806
3155,3155,22.3,23.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:12.100,0.003310546977445483,0.0032950973510742186,50.35400390625,0.0031396485089013972
3156,3156,22.3,23.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:17.134,0.003310546977445483,0.0032804341316223147,50.35400390625,0.003122558662046989
3157,3157,22.3,23.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:22.148,0.003310546977445483,0.0032638258934020994,50.35400390625,0.0031054688151925802
3158,3158,22.3,23.91,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:27.194,0.003310546977445483,0.0032535076141357424,50.35400390625,0.0030883789683381715
3159,3159,22.3,23.91,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:32.200,0.003310546977445483,0.0032368383407592773,50.35400390625,0.003071289121483763
3160,3160,22.3,23.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:37.223,0.003310546977445483,0.0032141666412353513,50.35400390625,0.0030541992746293545
3161,3161,22.3,23.83,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:42.234,0.003310546977445483,0.0031827120780944826,50.35400390625,0.0030371094277749458
3162,3162,22.3,23.82,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:47.236,0.003310546977445483,0.0031479856967926026,50.35400390625,0.0030200195809205375
3163,3163,22.3,23.82,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:52.271,0.003310546977445483,0.0031108646392822266,50.35400390625,0.0030029297340661287
3164,3164,22.3,23.87,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:25:57.324,0.003310546977445483,0.003081911563873291,50.35400390625,0.00298583988721172
3165,3165,22.3,23.9,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:02.354,0.003310546977445483,0.003048764944076538,50.35400390625,0.0029687500403573117
3166,3166,22.3,23.84,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:07.400,0.003310546977445483,0.0030139920711517334,50.35400390625,0.002951660193502903
3167,3167,22.3,23.81,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:12.454,0.003310546977445483,0.0029861040115356447,50.35400390625,0.0029345703466484943
3168,3168,22.3,23.81,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:17.527,0.003310546977445483,0.002990191459655762,50.35400390625,0.002917480499794086
3169,3169,22.3,23.8,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:22.557,0.0029003906529396772,0.0029910972118377685,50.35400390625,0.0029003906529396772
3170,3170,22.3,23.8,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:27.593,0.0029003906529396772,0.0030025959014892576,49.896240234375,0.0028755696839652956
3171,3171,22.3,23.81,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:32.620,0.0029003906529396772,0.0030113193988800047,49.896240234375,0.002850748714990914
3172,3172,22.3,23.81,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:37.667,0.0029003906529396772,0.003019146680831909,49.896240234375,0.002825927746016532
3173,3173,22.3,23.83,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:42.678,0.0029003906529396772,0.003026613712310791,49.896240234375,0.0028011067770421505
3174,3174,22.3,23.8,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:47.739,0.0029003906529396772,0.002991304636001587,49.896240234375,0.002776285808067769
3175,3175,22.3,23.8,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:52.766,0.0029003906529396772,0.0029544124603271484,49.896240234375,0.002751464839093387
3176,3176,22.3,23.8,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:26:57.810,0.0029003906529396772,0.0029361891746520997,49.896240234375,0.0027266438701190054
3177,3177,22.3,23.8,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:02.868,0.0029003906529396772,0.0029197354316711425,49.896240234375,0.0027018229011446238
3178,3178,22.3,23.8,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:07.909,0.0029003906529396772,0.002902317047119141,49.896240234375,0.002677001932170242
3179,3179,22.3,23.79,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:12.969,0.0029003906529396772,0.0028785560131073,49.896240234375,0.0026521809631958604
3180,3180,22.3,23.8,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:18.003,0.0029003906529396772,0.002867475748062134,49.896240234375,0.0026273599942214787
3181,3181,22.3,23.77,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:23.013,0.0029003906529396772,0.0028553400039672853,49.896240234375,0.002602539025247097
3182,3182,22.3,23.8,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:28.050,0.0029003906529396772,0.002844653606414795,49.896240234375,0.0025777180562727153
3183,3183,22.3,23.76,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:33.095,0.0029003906529396772,0.002816035270690918,49.896240234375,0.0025528970872983336
3184,3184,22.3,23.75,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:38.105,0.0029003906529396772,0.0027876725196838378,49.896240234375,0.002528076118323952
3185,3185,22.3,23.74,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:43.122,0.0029003906529396772,0.0027581830024719237,49.896240234375,0.0025032551493495703
3186,3186,22.3,23.77,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:48.171,0.0029003906529396772,0.002731278896331787,49.896240234375,0.0024784341803751886
3187,3187,22.3,23.76,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:53.220,0.0029003906529396772,0.002703282117843628,49.896240234375,0.002453613211400807
3188,3188,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:27:58.250,0.0029003906529396772,0.0026681888103485107,49.896240234375,0.0024287922424264252
3189,3189,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:03.274,0.0029003906529396772,0.002632628917694092,49.896240234375,0.0024039712734520435
3190,3190,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:08.330,0.0029003906529396772,0.0025974366664886475,49.896240234375,0.002379150304477662
3191,3191,22.3,23.7,22.0,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:13.373,0.0029003906529396772,0.0025254318714141846,49.896240234375,0.00235432933550328
3192,3192,22.3,23.7,22.0,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:18.382,0.0029003906529396772,0.002456421375274658,49.896240234375,0.0023295083665288985
3193,3193,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:23.437,0.002304687397554517,0.0024355082511901857,50.1251220703125,0.002304687397554517
3194,3194,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:28.440,0.002304687397554517,0.0024067740440368653,50.1251220703125,0.002324218648330619
3195,3195,22.3,23.7,22.0,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:33.515,0.002304687397554517,0.0023263134956359862,50.1251220703125,0.002343749899106721
3196,3196,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:38.521,0.002304687397554517,0.002302753210067749,50.1251220703125,0.0023632811498828232
3197,3197,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:43.545,0.002304687397554517,0.0022833828926086424,50.1251220703125,0.0023828124006589255
3198,3198,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:48.562,0.002304687397554517,0.0022741169929504394,50.1251220703125,0.0024023436514350274
3199,3199,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:53.598,0.002304687397554517,0.0022681834697723387,50.1251220703125,0.0024218749022111297
3200,3200,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:28:58.748,0.002304687397554517,0.002264162540435791,50.1251220703125,0.002441406152987232
3201,3201,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:03.780,0.002304687397554517,0.002260568141937256,50.1251220703125,0.002460937403763334
3202,3202,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:08.872,0.002304687397554517,0.0022587423324584963,50.1251220703125,0.002480468654539436
3203,3203,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:13.880,0.002304687397554517,0.002255748510360718,50.1251220703125,0.0024999999053155384
3204,3204,22.3,23.7,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:18.953,0.002304687397554517,0.002295269727706909,50.1251220703125,0.0025195311560916402
3205,3205,22.3,23.71,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:23.966,0.002304687397554517,0.002333672523498535,50.1251220703125,0.0025390624068677425
3206,3206,22.3,23.7,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:28.982,0.002304687397554517,0.00236905312538147,50.1251220703125,0.002558593657643845
3207,3207,22.3,23.71,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:34.067,0.002304687397554517,0.0024032580852508547,50.1251220703125,0.0025781249084199467
3208,3208,22.3,23.7,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:39.074,0.002304687397554517,0.0024344353675842287,50.1251220703125,0.002597656159196049
3209,3209,22.3,23.71,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:44.128,0.002304687397554517,0.0024659676551818848,50.1251220703125,0.0026171874099721513
3210,3210,22.3,23.7,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:49.173,0.002304687397554517,0.0024930329322814943,50.1251220703125,0.002636718660748253
3211,3211,22.3,23.76,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:54.219,0.002304687397554517,0.0025281224250793457,50.1251220703125,0.0026562499115243554
3212,3212,22.3,23.75,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:29:59.261,0.002304687397554517,0.002555743217468262,50.1251220703125,0.0026757811623004577
3213,3213,22.3,23.7,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:04.270,0.002304687397554517,0.0025745298862457277,50.1251220703125,0.0026953124130765596
3214,3214,22.3,23.7,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:09.279,0.002304687397554517,0.0025928993225097655,50.1251220703125,0.002714843663852662
3215,3215,22.3,23.7,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:14.280,0.002304687397554517,0.002610957622528076,50.1251220703125,0.002734374914628764
3216,3216,22.3,23.7,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:19.348,0.002304687397554517,0.002622992753982544,50.1251220703125,0.002753906165404866
3217,3217,22.3,23.61,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:24.389,0.0027734374161809683,0.0026262784004211425,50.1251220703125,0.0027734374161809683
3218,3218,22.3,23.7,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:29.413,0.0027734374161809683,0.002606630563735962,50.1251220703125,0.00274983715886871
3219,3219,22.3,23.68,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:34.422,0.0027734374161809683,0.0025851593017578124,50.1251220703125,0.0027262369015564523
3220,3220,22.3,23.67,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:39.442,0.0027734374161809683,0.0025627021789550782,50.1251220703125,0.002702636644244194
3221,3221,22.3,23.68,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:44.505,0.0027734374161809683,0.002523815393447876,50.1251220703125,0.002679036386931936
3222,3222,22.3,23.63,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:49.546,0.0027734374161809683,0.0024784464836120606,50.1251220703125,0.002655436129619678
3223,3223,22.3,23.63,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:54.582,0.0027734374161809683,0.0024484875202178953,50.1251220703125,0.0026318358723074198
3224,3224,22.3,23.68,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:30:59.622,0.0027734374161809683,0.0024608724117279055,50.1251220703125,0.0026082356149951615
3225,3225,22.3,23.61,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:04.678,0.0027734374161809683,0.0024476025104522704,50.1251220703125,0.0025846353576829038
3226,3226,22.3,23.6,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:09.682,0.0027734374161809683,0.002446853160858154,50.1251220703125,0.0025610351003706455
3227,3227,22.3,23.6,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:14.693,0.0027734374161809683,0.0024440126419067384,50.1251220703125,0.0025374348430583873
3228,3228,22.3,23.6,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:19.749,0.0027734374161809683,0.0024390311241149903,50.1251220703125,0.0025138345857461295
3229,3229,22.3,23.61,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:24.750,0.0027734374161809683,0.0024328131675720216,50.1251220703125,0.0024902343284338713
3230,3230,22.3,23.6,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:29.753,0.0027734374161809683,0.002423508644104004,50.1251220703125,0.002466634071121613
3231,3231,22.3,23.62,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:34.822,0.0027734374161809683,0.0024139213562011717,50.1251220703125,0.0024430338138093552
3232,3232,22.3,23.6,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:39.903,0.0027734374161809683,0.0024004521369934083,50.1251220703125,0.002419433556497097
3233,3233,22.3,23.6,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:44.935,0.0027734374161809683,0.0023849532604217527,50.1251220703125,0.002395833299184839
3234,3234,22.3,23.61,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:49.960,0.0027734374161809683,0.002385706663131714,50.1251220703125,0.002372233041872581
3235,3235,22.3,23.6,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:31:55.013,0.0027734374161809683,0.0023838698863983153,50.1251220703125,0.0023486327845603228
3236,3236,22.3,23.61,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:00.027,0.0027734374161809683,0.002346264362335205,50.1251220703125,0.0023250325272480645
3237,3237,22.3,23.6,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:05.069,0.0027734374161809683,0.002345794439315796,50.1251220703125,0.0023014322699358067
3238,3238,22.3,23.62,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:10.102,0.0027734374161809683,0.002348343133926392,50.1251220703125,0.0022778320126235485
3239,3239,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:15.170,0.0027734374161809683,0.0023095345497131346,50.1251220703125,0.0022542317553112907
3240,3240,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:20.197,0.0027734374161809683,0.0022737655639648436,50.1251220703125,0.0022306314979990325
3241,3241,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:25.233,0.0022070312406867743,0.002231152534484863,50.23956298828125,0.0022070312406867743
3242,3242,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:30.236,0.0022070312406867743,0.002191737174987793,50.23956298828125,0.002203369134804234
3243,3243,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:35.299,0.0022070312406867743,0.002161330223083496,50.23956298828125,0.0021997070289216936
3244,3244,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:40.325,0.0022070312406867743,0.0021328978538513186,50.23956298828125,0.0021960449230391532
3245,3245,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:45.328,0.0022070312406867743,0.002106348991394043,50.23956298828125,0.002192382817156613
3246,3246,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:50.404,0.0022070312406867743,0.002081590175628662,50.23956298828125,0.0021887207112740725
3247,3247,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:32:55.471,0.0022070312406867743,0.002071361541748047,50.23956298828125,0.002185058605391532
3248,3248,22.3,23.59,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:00.517,0.0022070312406867743,0.0020316643714904784,50.23956298828125,0.002181396499508992
3249,3249,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:05.545,0.0022070312406867743,0.0019954057931900024,50.23956298828125,0.0021777343936264515
3250,3250,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:10.549,0.0022070312406867743,0.00196026873588562,50.23956298828125,0.002174072287743911
3251,3251,22.3,23.59,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:15.600,0.0022070312406867743,0.0019224721193313598,50.23956298828125,0.002170410181861371
3252,3252,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:20.624,0.0022070312406867743,0.0018925209045410156,50.23956298828125,0.0021667480759788305
3253,3253,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:25.635,0.0022070312406867743,0.0018624907732009888,50.23956298828125,0.00216308597009629
3254,3254,22.3,23.54,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:30.694,0.0022070312406867743,0.0018369807004928588,50.23956298828125,0.0021594238642137498
3255,3255,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:35.696,0.0022070312406867743,0.0018298072814941406,50.23956298828125,0.0021557617583312094
3256,3256,22.3,23.62,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:40.747,0.0022070312406867743,0.0018311491012573242,50.23956298828125,0.002152099652448669
3257,3257,22.3,23.57,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:45.799,0.0022070312406867743,0.0018299956321716309,50.23956298828125,0.0021484375465661287
3258,3258,22.3,23.6,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:50.881,0.0022070312406867743,0.0018327462673187256,50.23956298828125,0.0021447754406835884
3259,3259,22.3,23.59,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:33:55.935,0.0022070312406867743,0.0018281540870666504,50.23956298828125,0.002141113334801048
3260,3260,22.3,23.57,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:00.969,0.0022070312406867743,0.0018234163522720336,50.23956298828125,0.0021374512289185077
3261,3261,22.3,23.59,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:05.977,0.0022070312406867743,0.0018194003105163575,50.23956298828125,0.0021337891230359674
3262,3262,22.3,23.57,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:11.035,0.0022070312406867743,0.001856191873550415,50.23956298828125,0.002130127017153427
3263,3263,22.3,23.56,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:16.047,0.0022070312406867743,0.0018921552896499635,50.23956298828125,0.0021264649112708867
3264,3264,22.3,23.56,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:21.085,0.0022070312406867743,0.0019267885684967042,50.23956298828125,0.0021228028053883463
3265,3265,22.3,23.6,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:26.099,0.002119140699505806,0.0019661067724227907,50.23956298828125,0.002119140699505806
3266,3266,22.3,23.59,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:31.182,0.002119140699505806,0.0019947502613067627,50.23956298828125,0.002120839067451332
3267,3267,22.3,23.54,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:36.243,0.002119140699505806,0.002032260179519653,50.23956298828125,0.0021225374353968578
3268,3268,22.3,23.5,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:41.283,0.002119140699505806,0.0021044979095458985,50.23956298828125,0.002124235803342384
3269,3269,22.3,23.6,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:46.284,0.002119140699505806,0.0021648075580596926,50.23956298828125,0.00212593417128791
3270,3270,22.3,23.6,21.7,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:51.296,0.002119140699505806,0.0022214207649230958,50.23956298828125,0.0021276325392334356
3271,3271,22.3,23.51,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:34:56.320,0.002119140699505806,0.0022281436920166017,50.23956298828125,0.0021293309071789618
3272,3272,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:01.336,0.002119140699505806,0.002231980562210083,50.23956298828125,0.002131029275124488
3273,3273,22.3,23.52,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:06.349,0.002119140699505806,0.002235718250274658,50.23956298828125,0.0021327276430700135
3274,3274,22.3,23.58,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:11.393,0.002119140699505806,0.0022431111335754397,50.23956298828125,0.0021344260110155396
3275,3275,22.3,23.51,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:16.414,0.002119140699505806,0.0022422478199005127,50.23956298828125,0.0021361243789610657
3276,3276,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:21.447,0.002119140699505806,0.0022384531497955324,50.23956298828125,0.0021378227469065914
3277,3277,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:26.480,0.002119140699505806,0.002232655048370361,50.23956298828125,0.0021395211148521175
3278,3278,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:31.556,0.002119140699505806,0.0022262787818908693,50.23956298828125,0.002141219482797643
3279,3279,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:36.631,0.002119140699505806,0.002216504096984863,50.23956298828125,0.0021429178507431693
3280,3280,22.3,23.5,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:41.639,0.002119140699505806,0.0021668882369995117,50.23956298828125,0.0021446162186886954
3281,3281,22.3,23.5,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:46.666,0.002119140699505806,0.002118640661239624,50.23956298828125,0.002146314586634221
3282,3282,22.3,23.5,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:51.674,0.002119140699505806,0.0020689499378204346,50.23956298828125,0.002148012954579747
3283,3283,22.3,23.5,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:35:56.681,0.002119140699505806,0.002019233226776123,50.23956298828125,0.0021497113225252733
3284,3284,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:01.695,0.002119140699505806,0.0020159344673156736,50.23956298828125,0.002151409690470799
3285,3285,22.3,23.5,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:06.721,0.002119140699505806,0.001964181661605835,50.23956298828125,0.002153108058416325
3286,3286,22.3,23.52,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:11.728,0.002119140699505806,0.0019111177921295166,50.23956298828125,0.002154806426361851
3287,3287,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:16.747,0.002119140699505806,0.0019009668827056885,50.23956298828125,0.002156504794307377
3288,3288,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:21.802,0.002158203162252903,0.0018844258785247802,50.23956298828125,0.002158203162252903
3289,3289,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:26.848,0.002158203162252903,0.001867114543914795,50.23956298828125,0.0021195475613543144
3290,3290,22.3,23.51,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:31.912,0.002158203162252903,0.0018514604568481445,50.23956298828125,0.0020808919604557254
3291,3291,22.3,23.49,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:36.955,0.002158203162252903,0.00182899272441864,50.23956298828125,0.002042236359557137
3292,3292,22.3,23.47,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:41.975,0.002158203162252903,0.0018226860761642457,50.23956298828125,0.0020035807586585483
3293,3293,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:46.996,0.002158203162252903,0.0018202189207077025,50.23956298828125,0.0019649251577599594
3294,3294,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:52.065,0.002158203162252903,0.0018175294399261474,50.23956298828125,0.0019262695568613708
3295,3295,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:36:57.079,0.002158203162252903,0.0018089439868927003,50.23956298828125,0.0018876139559627822
3296,3296,22.3,23.5,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:37:02.114,0.002158203162252903,0.001801699161529541,50.23956298828125,0.0018489583550641935
3297,3297,22.3,23.47,21.8,0.0,0.0,0.0,0.0,True,2023-02-25 14:37:07.191,0.002158203162252903,0.0017988451719284058,50.23956298828125,0.0018103027541656047
3298,3298,22.3,23.45,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:37:12.229,0.002158203162252903,0.0017793176174163818,50.23956298828125,0.0017716471532670162
3299,3299,22.3,23.49,21.9,0.0,0.0,0.0,0.0,True,2023-02-25 14:37:17.231,0.002158203162252903,0.0017527331113815308,50.23956298828125,0.0017329915523684274
